GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,chq,dd1q,dlttq,drcq,dvintfq,epsfi12,esubq,lctq,lltq,oiadpq,capxy,costat
026022,78804,2007-03-31,2007,1,INDL,C,D,STD,USD,2007Q1,2007Q1,230.0710,,12200.0000,0.0000,,14.2300,,,,357.2930,1.9520,I
026022,78804,2007-06-30,2007,2,INDL,C,D,STD,USD,2007Q2,2007Q2,0.3630,,11900.0000,0.0000,,12.6700,,,,411.4880,3.9710,I
026022,78804,2007-09-30,2007,3,INDL,C,D,STD,USD,2007Q3,2007Q3,4.5780,,6100.0000,0.0000,,10.0300,,,,339.0410,4.6640,I
026022,78804,2007-12-31,2007,4,INDL,C,D,STD,USD,2007Q4,2007Q4,0.0250,,8100.0000,0.0000,,9.1300,,,,365.4450,6.5690,I
026022,78804,2008-03-31,2008,1,INDL,C,D,STD,USD,2008Q1,2008Q1,2.5520,,8179.3200,0.0000,,7.7400,,,,273.1280,2.6080,I
026022,78804,2008-06-30,2008,2,INDL,C,D,STD,USD,2008Q2,2008Q2,0.6560,,10980.9880,0.0000,,6.1900,,,,270.8750,5.4500,I
026022,78804,2008-09-30,2008,3,INDL,C,D,STD,USD,2008Q3,2008Q3,0.6830,,13875.8390,0.0000,,5.2200,,,,205.2940,7.9840,I
026022,78804,2008-12-31,2008,4,INDL,C,D,STD,USD,2008Q4,2008Q4,0.5950,,11829.7440,0.0000,,3.6700,,,,266.7230,8.6460,I
026022,78804,2009-03-31,2009,1,INDL,C,D,STD,USD,2009Q1,2009Q1,0.7740,,10829.2930,0.0000,,3.2500,,,,154.7300,1.8200,I
026022,78804,2009-06-30,2009,2,INDL,C,D,STD,USD,2009Q2,2009Q2,13.0220,,19287.6440,0.0000,,2.5300,,,,156.2440,3.8260,I
026022,78804,2009-09-30,2009,3,INDL,C,D,STD,USD,2009Q3,2009Q3,0.6550,,20235.1040,0.0000,,5.0000,,,,206.9510,5.9190,I
026022,78804,2009-12-31,2009,4,INDL,C,D,STD,USD,2009Q4,2009Q4,17.9980,,17179.9760,0.0000,,6.2800,,,,184.7710,7.6170,I
026022,78804,2010-03-31,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,448.5160,,36855.9710,0.0000,,5.9200,,,,179.6820,1.4740,I
026022,78804,2010-06-30,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,0.8760,,35216.5960,0.0000,,5.7000,,,,216.3890,3.3490,I
026022,78804,2010-09-30,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,0.5880,,34529.7700,0.0000,,-24.0200,,,,-677.8690,5.3450,I
026147,15694,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,159.0980,0.0000,0.0000,0.7840,,0.0300,,28.2770,2.4580,2.1820,4.5070,A
026147,15694,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,19.5470,0.0000,0.0000,0.5260,,0.0800,,28.1480,3.1780,1.8200,5.4740,A
026147,15694,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,17.6060,0.0000,0.0000,0.5280,,0.0600,,33.9790,3.0940,1.8350,1.1150,A
026147,15694,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,13.9140,0.0000,0.0000,0.4110,,0.2400,,32.1890,4.1990,-0.6700,3.6950,A
026147,15694,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,15.8560,0.0000,0.0000,0.3450,,0.5600,,37.3440,6.0810,-1.3630,7.0780,A
026147,15694,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,13.2360,0.0000,0.0000,0.3440,,0.4400,,35.8000,5.9070,-1.1520,13.6350,A
026147,15694,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,109.3830,0.0000,0.0000,0.3570,,0.2600,,38.5640,6.3290,-2.0460,3.1940,A
026147,15694,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,76.5760,0.0000,0.0000,0.0000,,0.1300,,37.5110,6.5140,-1.3280,5.3640,A
026147,15694,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,65.6210,0.0000,0.0000,0.0000,,-0.2200,,51.0800,24.1820,0.6830,6.8050,A
026147,15694,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,50.6370,0.0000,0.0000,0.0000,,0.1300,,51.5820,24.6770,3.9650,12.5320,A
026147,15694,2018-03-31,2018,1,INDL,C,D,STD,USD,2018Q1,2018Q1,52.8050,0.0000,0.0000,0.0000,,0.3700,,50.2530,24.5330,4.4870,2.8230,A
026147,15694,2018-06-30,2018,2,INDL,C,D,STD,USD,2018Q2,2018Q2,59.7050,0.0000,0.0000,0.0000,,0.7900,,49.6870,24.4280,9.5660,5.1050,A
026147,15694,2018-09-30,2018,3,INDL,C,D,STD,USD,2018Q3,2018Q3,47.7420,0.0000,0.0000,0.0000,,0.2600,,65.0520,26.6650,10.1120,6.5630,A
026147,15694,2018-12-31,2018,4,INDL,C,D,STD,USD,2018Q4,2018Q4,67.8500,0.0000,0.0000,0.0000,,0.1800,,66.0620,26.5290,6.7680,9.6030,A
026147,15694,2019-03-31,2019,1,INDL,C,D,STD,USD,2019Q1,2019Q1,95.6060,3.6880,46.0700,0.0000,,0.3000,,69.4120,62.7140,11.1520,2.4630,A
026147,15694,2019-06-30,2019,2,INDL,C,D,STD,USD,2019Q2,2019Q2,77.2610,3.7420,46.1460,0.0000,,0.3800,,69.7610,61.1650,12.8010,6.2080,A
026147,15694,2019-09-30,2019,3,INDL,C,D,STD,USD,2019Q3,2019Q3,111.5810,4.0420,45.4000,0.0000,,1.2500,,86.1670,61.0620,13.0070,14.1250,A
026147,15694,2019-12-31,2019,4,INDL,C,D,STD,USD,2019Q4,2019Q4,72.7790,8.3070,73.9900,0.0000,,1.3400,,91.0480,89.2400,10.5130,22.1090,A
026147,15694,2020-03-31,2020,1,INDL,C,D,STD,USD,2020Q1,2020Q1,72.4560,6.8960,72.8990,0.0000,,1.0900,,88.0740,88.0490,0.6100,10.1310,A
026147,15694,2020-06-30,2020,2,INDL,C,D,STD,USD,2020Q2,2020Q2,134.3810,5.4620,72.1270,0.0000,,0.2900,,77.6120,79.4270,-15.1490,16.8500,A
026147,15694,2020-09-30,2020,3,INDL,C,D,STD,USD,2020Q3,2020Q3,80.1150,5.8200,72.3890,0.0000,,-0.2700,,108.0550,82.5360,0.4940,21.0030,A
026147,15694,2020-12-31,2020,4,INDL,C,D,STD,USD,2020Q4,2020Q4,69.6700,6.0280,71.2490,0.0000,,-0.4400,,105.9320,79.2630,16.6400,24.7560,A
026147,15694,2021-03-31,2021,1,INDL,C,D,STD,USD,2021Q1,2021Q1,55.6320,6.2590,70.5250,0.0000,,-0.1600,,111.8620,78.4910,13.4630,3.9910,A
026147,15694,2021-06-30,2021,2,INDL,C,D,STD,USD,2021Q2,2021Q2,82.2770,7.8310,121.1350,0.0000,,0.4200,,108.0460,128.7960,10.3120,7.2860,A
026147,15694,2021-09-30,2021,3,INDL,C,D,STD,USD,2021Q3,2021Q3,66.2900,9.1580,164.9440,0.0000,,0.9000,,116.0590,172.5790,8.7810,13.0880,A
026147,15694,2021-12-31,2021,4,INDL,C,D,STD,USD,2021Q4,2021Q4,59.3790,9.9800,163.5680,0.0000,,0.1400,,123.1970,167.1260,0.7030,21.1800,A
026147,15694,2022-03-31,2022,1,INDL,C,D,STD,USD,2022Q1,2022Q1,68.1630,10.4290,208.5600,7.7920,,-0.1700,,130.0990,212.1720,-4.0460,4.9570,A
026147,15694,2022-06-30,2022,2,INDL,C,D,STD,USD,2022Q2,2022Q2,58.2340,11.1030,208.8090,9.9590,,-0.5200,,145.6040,212.2810,-0.1390,9.3880,A
026147,15694,2022-09-30,2022,3,INDL,C,D,STD,USD,2022Q3,2022Q3,54.8440,11.2950,206.2220,9.7320,,-0.8200,,138.3320,209.5170,5.4340,15.7360,A
026147,15694,2022-12-31,2022,4,INDL,C,D,STD,USD,2022Q4,2022Q4,69.8580,11.9530,223.8200,9.1580,,-0.0500,,144.9320,227.0960,4.8330,19.2980,A
026147,15694,2023-03-31,2023,1,INDL,C,D,STD,USD,2023Q1,2023Q1,94.6880,12.2600,221.2600,9.1140,,0.1600,,146.3280,224.5010,8.0080,3.8940,A
026147,15694,2023-06-30,2023,2,INDL,C,D,STD,USD,2023Q2,2023Q2,114.1670,12.6990,218.5770,8.4300,,0.7400,,144.1240,221.8650,17.8890,8.2360,A
026147,15694,2023-09-30,2023,3,INDL,C,D,STD,USD,2023Q3,2023Q3,100.7570,12.8980,215.8960,8.2740,,1.0400,,145.0780,219.1610,30.8400,11.5680,A
026147,15694,2023-12-31,2023,4,INDL,C,D,STD,USD,2023Q4,2023Q4,167.4860,13.4340,220.9090,6.9850,,2.3200,,151.1440,226.2170,35.0290,15.2130,A
026147,15694,2024-03-31,2024,1,INDL,C,D,STD,USD,2024Q1,2024Q1,223.1140,13.8000,217.6350,8.6720,,2.3700,,152.8030,223.5110,16.9240,5.8240,A
026147,15694,2024-06-30,2024,2,INDL,C,D,STD,USD,2024Q2,2024Q2,288.3320,14.1010,214.7170,4.6830,,0.3400,,150.9940,222.3360,29.3430,10.3600,A
026147,15694,2024-09-30,2024,3,INDL,C,D,STD,USD,2024Q3,2024Q3,280.4760,14.4840,212.2050,1.2140,,0.8700,,153.1850,221.6580,40.3350,15.8110,A
027766,83583,1996-06-30,1996,2,INDL,C,D,STD,USD,1996Q2,1996Q2,,,809.8700,,,,,1474.7900,1086.1600,100.7540,15.6730,I
027766,83583,1996-09-30,1996,3,INDL,C,D,STD,USD,1996Q3,1996Q3,,,747.0000,,,,,1601.6390,1034.1340,94.1810,26.5450,I
027766,83583,1996-12-31,1996,4,INDL,C,D,STD,USD,1996Q4,1996Q4,,,625.0000,,,,,1545.4790,989.6040,97.2780,43.3270,I
027766,83583,1997-03-31,1997,1,INDL,C,D,STD,USD,1997Q1,1997Q1,,,594.0000,,,2.9000,,2085.6510,1209.5690,109.4030,10.2960,I
027766,83583,1997-06-30,1997,2,INDL,C,D,STD,USD,1997Q2,1997Q2,,,464.0000,,,2.8500,,2028.4370,1144.9400,104.4920,17.2670,I
027766,83583,1997-09-30,1997,3,INDL,C,D,STD,USD,1997Q3,1997Q3,,,429.0000,,,2.9600,,2211.1510,1030.4160,108.0240,32.0660,I
027766,83583,1997-12-31,1997,4,INDL,C,D,STD,USD,1997Q4,1997Q4,,,388.0000,,,3.2700,,2344.3050,965.9410,146.9290,58.4420,I
027766,83583,1998-03-31,1998,1,INDL,C,D,STD,USD,1998Q1,1998Q1,,,313.0000,,,3.3400,,2442.9600,895.4730,125.7430,11.7160,I
027766,83583,1998-06-30,1998,2,INDL,C,D,STD,USD,1998Q2,1998Q2,,,298.0000,,,1.9700,,2178.5350,743.7320,68.7170,15.9310,I
027766,83583,1998-09-30,1998,3,INDL,C,D,STD,USD,1998Q3,1998Q3,,,253.0000,,,3.3300,,2224.1390,687.9580,124.6510,58.4730,I
027766,83583,1998-12-31,1998,4,INDL,C,D,STD,USD,1998Q4,1998Q4,,,300.0000,,,,,2182.8640,727.7470,127.7170,78.4310,I
027766,83583,1999-03-31,1999,1,INDL,C,D,STD,USD,1999Q1,1999Q1,,,300.0000,,,3.2300,,2256.4270,715.9100,130.7560,11.0250,I
027766,83583,1999-06-30,1999,2,INDL,C,D,STD,USD,1999Q2,1999Q2,,,300.0000,,,4.9200,,2273.6880,710.4610,132.7200,16.9610,I
027766,83583,1999-09-30,1999,3,INDL,C,D,STD,USD,1999Q3,1999Q3,,,501.8270,,,3.8800,,2462.3100,904.8650,136.6140,26.5890,I
027766,83583,1999-12-31,1999,4,INDL,C,D,STD,USD,1999Q4,1999Q4,,,347.8840,,,4.1000,,2527.2860,753.2480,148.2010,38.5160,I
027766,83583,2000-03-31,2000,1,INDL,C,D,STD,USD,2000Q1,2000Q1,,,498.6230,,,4.6000,,2826.9240,892.9910,143.9460,9.7640,I
027766,83583,2000-06-30,2000,2,INDL,C,D,STD,USD,2000Q2,2000Q2,,,399.3620,,,4.8700,,2786.6850,788.3590,157.6920,22.0580,I
027766,83583,2000-09-30,2000,3,INDL,C,D,STD,USD,2000Q3,2000Q3,,,400.1080,,,5.1400,,2909.3080,781.5090,165.1330,34.4100,I
027766,83583,2000-12-31,2000,4,INDL,C,D,STD,USD,2000Q4,2000Q4,,,400.8550,,,5.2900,,3072.9130,787.3760,167.4170,46.8910,I
027766,83583,2001-03-31,2001,1,INDL,C,D,STD,USD,2001Q1,2001Q1,,,901.6090,,,5.5300,,3765.7440,1361.3880,180.6560,17.6580,I
027766,83583,2001-06-30,2001,2,INDL,C,D,STD,USD,2001Q2,2001Q2,,,936.3440,,,5.7500,,3690.0540,1386.1100,201.5500,43.6960,I
027766,83583,2001-09-30,2001,3,INDL,C,D,STD,USD,2001Q3,2001Q3,,,887.1510,,,6.0100,,3890.9670,1308.5410,217.8090,68.4650,I
027766,83583,2001-12-31,2001,4,INDL,C,D,STD,USD,2001Q4,2001Q4,,,837.9570,,,6.2900,,4065.8050,1273.7490,223.2100,92.9370,I
027766,83583,2002-03-31,2002,1,INDL,C,D,STD,USD,2002Q1,2002Q1,,,1173.5840,,,3.3800,,4753.2330,1765.2100,262.5920,28.3870,I
027766,83583,2002-06-30,2002,2,INDL,C,D,STD,USD,2002Q2,2002Q2,,,1152.0130,,,3.7450,,4972.3460,1700.3560,311.0190,55.8850,I
027766,83583,2002-09-30,2002,3,INDL,C,D,STD,USD,2002Q3,2002Q3,,,1156.2710,,,4.3050,,5109.7450,1697.9140,379.2350,75.4420,I
027766,83583,2002-12-31,2002,4,INDL,C,D,STD,USD,2002Q4,2002Q4,,,1011.5780,,,4.6700,,5751.8490,1573.9890,326.0580,101.5130,I
027766,83583,2003-03-31,2003,1,INDL,C,D,STD,USD,2003Q1,2003Q1,,,1163.5650,,,4.9700,,6129.3880,1905.5560,341.6250,23.2680,I
027766,83583,2003-06-30,2003,2,INDL,C,D,STD,USD,2003Q2,2003Q2,,,1163.5390,,,5.3500,,6473.7480,1905.6180,391.4530,58.5760,I
027766,83583,2003-09-30,2003,3,INDL,C,D,STD,USD,2003Q3,2003Q3,,,1287.4450,,,5.6000,,6576.4670,2265.5010,432.0840,101.6450,I
027766,83583,2003-12-31,2003,4,INDL,C,D,STD,USD,2003Q4,2003Q4,,,1238.2670,629.8310,,6.1600,,7080.6940,2278.0350,480.3990,153.4590,I
027766,83583,2004-03-31,2004,1,INDL,C,D,STD,USD,2004Q1,2004Q1,,,1238.9400,665.1810,,6.7000,,7701.6950,2307.1890,515.9440,52.3220,I
027766,83583,2004-06-30,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,,803.2940,690.9650,,7.0700,,7014.7780,1822.1570,522.6370,112.0930,I
027766,83583,2004-09-30,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,,,1002.2760,686.5050,,7.4100,,7136.5840,2048.4270,552.4530,123.0810,I
028034,79057,1993-03-31,1993,2,INDL,C,D,STD,USD,1993Q1,1993Q2,,,0.0000,,,,,,,64.2960,0.0000,A
028034,79057,1993-06-30,1993,3,INDL,C,D,STD,USD,1993Q2,1993Q3,,,0.0000,,,,,,,57.9500,0.0000,A
028034,79057,1993-09-30,1993,4,INDL,C,D,STD,USD,1993Q3,1993Q4,,,0.0000,,,,,,,62.3340,0.0000,A
028034,79057,1993-12-31,1994,1,INDL,C,D,STD,USD,1993Q4,1994Q1,,,0.0000,,,,,,,97.1130,0.0000,A
028034,79057,1994-03-31,1994,2,INDL,C,D,STD,USD,1994Q1,1994Q2,,,0.0000,,,,,,,17.8040,0.0000,A
028034,79057,1994-06-30,1994,3,INDL,C,D,STD,USD,1994Q2,1994Q3,,,0.0000,,,,,,,-205.2730,0.0000,A
028034,79057,1994-09-30,1994,4,INDL,C,D,STD,USD,1994Q3,1994Q4,,,0.0000,,,,,,,44.6780,0.0000,A
028034,79057,1994-12-31,1995,1,INDL,C,D,STD,USD,1994Q4,1995Q1,,,0.0000,,,,,,,1.3700,0.0000,A
028034,79057,1995-03-31,1995,2,INDL,C,D,STD,USD,1995Q1,1995Q2,,,0.0000,,,,,,,51.9260,0.0000,A
028034,79057,1995-06-30,1995,3,INDL,C,D,STD,USD,1995Q2,1995Q3,,,0.0000,,,,,,,97.4250,0.0000,A
028034,79057,1995-09-30,1995,4,INDL,C,D,STD,USD,1995Q3,1995Q4,,,0.0000,,,,,,,86.8450,0.0000,A
028034,79057,1995-12-31,1996,1,INDL,C,D,STD,USD,1995Q4,1996Q1,,,0.0000,,,,,,,93.5360,0.0000,A
028034,79057,1996-03-31,1996,2,INDL,C,D,STD,USD,1996Q1,1996Q2,,,0.0000,,,,,,,56.8030,0.0000,A
028034,79057,1996-06-30,1996,3,INDL,C,D,STD,USD,1996Q2,1996Q3,,,0.0000,,,,,,,52.4760,0.0000,A
028034,79057,1996-09-30,1996,4,INDL,C,D,STD,USD,1996Q3,1996Q4,,,0.0000,,,,,,,86.9180,0.0000,A
028034,79057,1996-12-31,1997,1,INDL,C,D,STD,USD,1996Q4,1997Q1,,,0.0000,,,5.9100,,,,125.7410,0.0000,A
028034,79057,1997-03-31,1997,2,INDL,C,D,STD,USD,1997Q1,1997Q2,,,0.0000,,,6.0300,,,,77.9490,0.0000,A
028034,79057,1997-06-30,1997,3,INDL,C,D,STD,USD,1997Q2,1997Q3,,,0.0000,,,7.1800,,,,130.0380,0.0000,A
028034,79057,1997-09-30,1997,4,INDL,C,D,STD,USD,1997Q3,1997Q4,,,0.0000,,,8.0200,,,,127.6260,0.0000,A
028034,79057,1997-12-31,1998,1,INDL,C,D,STD,USD,1997Q4,1998Q1,,,0.0000,,,7.9000,,,,127.3390,0.0000,A
028034,79057,1998-03-31,1998,2,INDL,C,D,STD,USD,1998Q1,1998Q2,,,250.0000,,,,,,,262.5230,0.0000,A
028034,79057,1998-06-30,1998,3,INDL,C,D,STD,USD,1998Q2,1998Q3,,,250.0000,,,3.6833,,,,192.3310,0.0000,A
028034,79057,1998-09-30,1998,4,INDL,C,D,STD,USD,1998Q3,1998Q4,,,250.0000,,,2.9600,,,,23.4570,0.0000,A
028034,79057,1999-03-31,1999,1,INDL,C,D,STD,USD,1999Q1,1999Q1,,,250.0000,,,,,,,138.7010,,A
028034,79057,1999-06-30,1999,2,INDL,C,D,STD,USD,1999Q2,1999Q2,,,650.0000,,,,,,,77.7670,,A
028034,79057,1999-09-30,1999,3,INDL,C,D,STD,USD,1999Q3,1999Q3,,,1449.3340,,,,,,,74.1210,0.0000,A
028034,79057,1999-12-31,1999,4,INDL,C,D,STD,USD,1999Q4,1999Q4,,,1999.2280,,,1.8500,,,,219.1960,0.0000,A
028034,79057,2000-03-31,2000,1,INDL,C,D,STD,USD,2000Q1,2000Q1,,,2299.2280,,,2.0100,,,,264.7020,0.0000,A
028034,79057,2000-06-30,2000,2,INDL,C,D,STD,USD,2000Q2,2000Q2,,,2299.2280,,,2.1400,,,,184.7940,0.0000,A
028034,79057,2000-09-30,2000,3,INDL,C,D,STD,USD,2000Q3,2000Q3,,,2299.2280,,,2.6600,,,,220.5930,0.0000,A
028034,79057,2000-12-31,2000,4,INDL,C,D,STD,USD,2000Q4,2000Q4,,,2299.2280,,,2.3100,,,,188.2510,0.0000,A
028034,79057,2001-03-31,2001,1,INDL,C,D,STD,USD,2001Q1,2001Q1,,,2299.3830,,,1.9700,,,,222.3620,0.0000,A
028034,79057,2001-06-30,2001,2,INDL,C,D,STD,USD,2001Q2,2001Q2,,,2299.4070,,,2.0000,,,,199.4070,0.0000,A
028034,79057,2001-09-30,2001,3,INDL,C,D,STD,USD,2001Q3,2001Q3,,,2299.4290,,,-0.4800,,,,-469.8050,0.0000,A
028034,79057,2001-12-31,2001,4,INDL,C,D,STD,USD,2001Q4,2001Q4,,,2224.4730,,,-0.7400,,,,44.8000,0.0000,A
028034,79057,2002-03-31,2002,1,INDL,C,D,STD,USD,2002Q1,2002Q1,,,2723.6410,,,-0.5800,,,,267.7230,0.0000,A
028034,79057,2002-06-30,2002,2,INDL,C,D,STD,USD,2002Q2,2002Q2,,,2473.8030,,,-0.7400,,,,176.5280,0.0000,A
028034,79057,2002-09-30,2002,3,INDL,C,D,STD,USD,2002Q3,2002Q3,,,2223.8690,,,0.9900,,,,-15.1650,0.0000,A
028034,79057,2002-12-31,2002,4,INDL,C,D,STD,USD,2002Q4,2002Q4,,,2223.9370,,,0.1900,,,,-274.7310,0.0000,A
028034,79057,2003-03-31,2003,1,INDL,C,D,STD,USD,2003Q1,2003Q1,,,2224.0030,,,0.3500,,,,350.8030,0.0000,A
028034,79057,2003-06-30,2003,2,INDL,C,D,STD,USD,2003Q2,2003Q2,,,2224.0690,,,1.3200,,,,501.3180,0.0000,A
028034,79057,2003-09-30,2003,3,INDL,C,D,STD,USD,2003Q3,2003Q3,,,2224.1360,,,2.7900,,,,469.2590,0.0000,A
028034,79057,2003-12-31,2003,4,INDL,C,D,STD,USD,2003Q4,2003Q4,,,1824.2020,,,5.0100,,,,596.5240,0.0000,A
028034,79057,2004-03-31,2004,1,INDL,C,D,STD,USD,2004Q1,2004Q1,,,1836.6410,,,5.6000,,,,632.5090,0.0000,A
028034,79057,2004-06-30,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,,1848.7670,,,5.7300,,,,598.1930,0.0000,A
028034,79057,2004-09-30,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,,,1848.8470,,,4.4800,,,,103.7640,0.0000,A
028034,79057,2004-12-31,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,,,2261.3000,0.0000,,3.8800,,,,290.6560,0.0000,A
028034,79057,2005-03-31,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,,2261.3810,,,3.8300,,,,599.5460,0.0000,A
028034,79057,2005-06-30,2005,2,INDL,C,D,STD,USD,2005Q2,2005Q2,,,2261.0000,,,3.9600,,,,632.4540,0.0000,A
028034,79057,2005-09-30,2005,3,INDL,C,D,STD,USD,2005Q3,2005Q3,,,1976.0000,,,3.5600,,,,-79.0000,0.0000,A
028034,79057,2005-12-31,2005,4,INDL,C,D,STD,USD,2005Q4,2005Q4,,,2120.0000,0.0000,,3.3100,,,,290.0000,0.0000,A
028034,79057,2006-03-31,2006,1,INDL,C,D,STD,USD,2006Q1,2006Q1,,,2121.0000,,,3.3100,,,,737.0000,0.0000,A
028034,79057,2006-06-30,2006,2,INDL,C,D,STD,USD,2006Q2,2006Q2,,,1929.0000,,,3.4500,,,,740.0000,0.0000,A
028034,79057,2006-09-30,2006,3,INDL,C,D,STD,USD,2006Q3,2006Q3,,,1941.0000,,,5.6200,,,,752.0000,0.0000,A
028034,79057,2006-12-31,2006,4,INDL,C,D,STD,USD,2006Q4,2006Q4,,,1869.0000,,,6.9100,,,,838.0000,0.0000,A
028034,79057,2007-03-31,2007,1,INDL,C,D,STD,USD,2007Q1,2007Q1,639.0000,,2370.0000,,,7.5400,,,,880.0000,0.0000,A
028034,79057,2007-06-30,2007,2,INDL,C,D,STD,USD,2007Q2,2007Q2,621.0000,,2372.0000,,,7.7400,,,,852.0000,0.0000,A
028034,79057,2007-09-30,2007,3,INDL,C,D,STD,USD,2007Q3,2007Q3,506.0000,,2377.0000,,,7.9700,,,,872.0000,0.0000,A
028034,79057,2007-12-31,2007,4,INDL,C,D,STD,USD,2007Q4,2007Q4,510.0000,,2120.0000,,,7.6600,,,,805.0000,0.0000,A
028034,79057,2008-03-31,2008,1,INDL,C,D,STD,USD,2008Q1,2008Q1,511.0000,,2423.0000,,,6.6700,,,,591.0000,0.0000,A
028034,79057,2008-06-30,2008,2,INDL,C,D,STD,USD,2008Q2,2008Q2,582.0000,,3317.0000,,,6.9300,,,,820.0000,0.0000,A
028034,79057,2008-09-30,2008,3,INDL,C,D,STD,USD,2008Q3,2008Q3,479.0000,,3311.0000,,,5.1400,,,,121.0000,0.0000,A
028034,79057,2008-12-31,2008,4,INDL,C,D,STD,USD,2008Q4,2008Q4,867.0000,,3115.0000,,,3.5000,,,,226.0000,0.0000,A
028034,79057,2009-03-31,2009,1,INDL,C,D,STD,USD,2009Q1,2009Q1,844.0000,,3111.0000,,,4.0900,,,,724.0000,0.0000,A
028034,79057,2009-06-30,2009,2,INDL,C,D,STD,USD,2009Q2,2009Q2,654.0000,,3631.0000,,,3.4900,,,,724.0000,0.0000,A
028034,79057,2009-09-30,2009,3,INDL,C,D,STD,USD,2009Q3,2009Q3,742.0000,,3630.0000,,,4.7900,,,,703.0000,0.0000,A
028034,79057,2009-12-31,2009,4,INDL,C,D,STD,USD,2009Q4,2009Q4,669.0000,,3467.0000,,,7.5500,,,,1241.0000,0.0000,A
028034,79057,2010-03-31,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,726.0000,,3467.0000,,,8.0700,,,,931.0000,0.0000,A
028034,79057,2010-06-30,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,668.0000,,3467.0000,,,8.4800,,,,805.0000,0.0000,A
028034,79057,2010-09-30,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,487.0000,,3467.0000,,,8.9900,,,,924.0000,0.0000,A
028034,79057,2010-12-31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,772.0000,,3667.0000,,,9.1100,,,,1066.0000,0.0000,A
028034,79057,2011-03-31,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,1115.0000,,3667.0000,,,7.6000,,,,463.0000,0.0000,A
028034,79057,2011-06-30,2011,2,INDL,C,D,STD,USD,2011Q2,2011Q2,833.0000,,3669.0000,,,7.3700,,,,808.0000,0.0000,A
028034,79057,2011-09-30,2011,3,INDL,C,D,STD,USD,2011Q3,2011Q3,766.0000,,3669.0000,,,5.2800,,,,244.0000,0.0000,A
028034,79057,2011-12-31,2011,4,INDL,C,D,STD,USD,2011Q4,2011Q4,614.0000,,3669.0000,,,4.5200,,,,822.0000,0.0000,A
028034,79057,2012-03-31,2012,1,INDL,C,D,STD,USD,2012Q1,2012Q1,715.0000,,3669.0000,,,6.6200,,,,1131.0000,0.0000,A
028034,79057,2012-06-30,2012,2,INDL,C,D,STD,USD,2012Q2,2012Q2,617.0000,0.0000,3669.0000,,,5.8400,,,,564.0000,0.0000,A
028034,79057,2012-09-30,2012,3,INDL,C,D,STD,USD,2012Q3,2012Q3,690.0000,0.0000,3669.0000,,,7.8200,,,,864.0000,0.0000,A
028034,79057,2012-12-31,2012,4,INDL,C,D,STD,USD,2012Q4,2012Q4,615.0000,0.0000,3669.0000,,,7.8900,,,,604.0000,0.0000,A
028034,79057,2013-03-31,2013,1,INDL,C,D,STD,USD,2013Q1,2013Q1,855.0000,0.0000,4616.0000,,,7.8100,,,,1000.0000,0.0000,A
028034,79057,2013-06-30,2013,2,INDL,C,D,STD,USD,2013Q2,2013Q2,679.0000,0.0000,4116.0000,,,9.4400,,,,1092.0000,0.0000,A
028034,79057,2013-09-30,2013,3,INDL,C,D,STD,USD,2013Q3,2013Q3,768.0000,0.0000,4116.0000,,,10.2400,,,,1127.0000,0.0000,A
028034,79057,2013-12-31,2013,4,INDL,C,D,STD,USD,2013Q4,2013Q4,579.0000,500.0000,4116.0000,,,10.9200,,,,1132.0000,0.0000,A
028034,79057,2014-03-31,2014,1,INDL,C,D,STD,USD,2014Q1,2014Q1,847.0000,,4117.0000,,,10.2900,,,,865.0000,0.0000,A
028034,79057,2014-06-30,2014,2,INDL,C,D,STD,USD,2014Q2,2014Q2,594.0000,,4366.0000,,,9.9900,,,,938.0000,0.0000,A
